client_name,age,ed,employ,address,income,debtinc,creddebt,othdebt,default,card_brand,card_type,credit_limit,has_chip,card_on_dark_web,MaritalStatus,EducationLevel,EmploymentStatus,HomeOwnershipStatus,BankruptcyHistory,kashf_ratib,sijil_tijari,ouqoud,damanat,wathaiq_zoboun
Client_554,54,3,25,12,52,5.2,9.29,2.81,0,CIB,Debit,,Yes,No,Single,Bachelors,Unemployed,Own,0,true,true,false,true,false
Client_555,21,1,33,4,116,40.9,2.06,3.81,0,Visa,Debit,,Yes,No,Married,Masters,Unemployed,Own,0,false,false,true,true,false
Client_556,29,1,7,17,184,11.0,0.19,1.86,0,CIB,Credit,,Yes,No,Married,High School,Self-Employed,Own,0,true,false,false,false,false
Client_557,63,2,0,23,107,46.1,1.3,9.97,0,Visa,Credit,,Yes,No,Divorced,Masters,Unemployed,Own,0,false,true,false,true,true
Client_558,24,1,24,20,71,3.2,7.2,10.83,0,CIB,Debit,,Yes,No,Divorced,High School,Self-Employed,Own,0,false,false,true,false,true
Client_559,31,1,13,2,98,44.4,5.62,7.55,0,CIB,Debit,,Yes,Yes,Single,Bachelors,Employed,Own,0,false,true,false,true,false
Client_560,29,4,32,6,180,40.8,8.7,2.04,0,Mastercard,Credit,,No,No,Single,Bachelors,Employed,Mortgage,0,false,true,true,false,true
Client_561,30,2,26,2,97,10.5,6.62,5.72,0,CIB,Debit,,Yes,No,Divorced,High School,Self-Employed,Rent,0,false,true,true,true,true
Client_562,46,1,12,19,98,28.7,1.64,10.85,0,CIB,Credit,,Yes,No,Married,High School,Unemployed,Mortgage,0,true,true,false,true,false
Client_563,48,1,0,23,122,38.2,3.38,13.39,1,Visa,Credit,,Yes,No,Married,Bachelors,Unemployed,Own,0,true,false,true,false,false
Client_564,27,3,10,5,89,40.0,8.97,12.51,0,CIB,Credit,,Yes,No,Married,High School,Self-Employed,Rent,0,true,false,true,false,false
Client_565,50,4,0,24,136,9.2,0.34,1.0,0,Mastercard,Credit,,No,No,Divorced,High School,Employed,Mortgage,0,true,true,false,false,false
Client_566,28,3,35,1,150,6.9,7.96,12.14,1,Visa,Debit,,Yes,No,Single,Bachelors,Unemployed,Mortgage,0,true,false,true,false,false
Client_567,55,1,4,15,99,22.0,1.61,11.68,0,Visa,Debit,,Yes,No,Divorced,Bachelors,Unemployed,Mortgage,0,true,true,true,false,true
Client_568,37,1,37,14,46,33.0,4.34,1.15,0,Visa,Credit,,Yes,No,Single,Bachelors,Employed,Own,0,true,true,true,false,false
Client_569,55,2,31,3,88,17.2,0.68,12.32,0,Mastercard,Debit,,Yes,No,Married,PhD,Unemployed,Mortgage,0,false,true,false,false,false
Client_570,50,1,30,28,158,17.4,5.71,8.94,0,Mastercard,Debit,,Yes,No,Divorced,High School,Self-Employed,Own,0,false,false,true,false,false
Client_571,48,2,31,18,188,12.0,8.82,13.24,0,CIB,Debit,,Yes,No,Divorced,Masters,Employed,Own,0,true,true,false,false,false
Client_572,32,2,1,18,102,30.1,6.57,11.03,0,CIB,Credit,,Yes,No,Single,Bachelors,Unemployed,Mortgage,0,true,false,false,false,true
Client_573,51,4,39,22,173,1.3,4.97,14.44,0,CIB,Debit,,Yes,No,Single,Masters,Employed,Rent,0,true,true,false,false,false
Client_574,37,3,4,13,43,4.4,4.41,12.65,0,Visa,Debit,,Yes,No,Married,PhD,Employed,Mortgage,0,false,true,false,false,false
Client_575,39,3,31,19,186,42.4,9.16,13.63,0,Visa,Credit,,Yes,No,Married,Masters,Employed,Rent,0,true,false,true,false,true
Client_576,28,1,23,28,96,29.6,8.71,14.92,0,Visa,Debit,,Yes,No,Married,Bachelors,Self-Employed,Rent,0,false,false,true,true,false
Client_577,43,3,3,12,116,9.9,9.55,2.52,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Employed,Own,0,false,false,true,false,true
Client_578,62,1,11,16,192,10.4,2.04,2.77,0,Mastercard,Credit,,Yes,No,Divorced,High School,Self-Employed,Rent,0,false,true,false,true,true
Client_579,30,2,35,19,127,6.9,2.62,9.17,0,Mastercard,Credit,,Yes,No,Single,Masters,Employed,Own,0,false,false,true,true,false
Client_580,24,2,19,0,53,7.3,1.33,5.4,0,Visa,Credit,,Yes,No,Single,PhD,Unemployed,Own,0,true,false,true,false,false
Client_581,48,3,16,26,194,31.0,8.71,5.34,0,CIB,Credit,,Yes,No,Single,High School,Employed,Mortgage,0,true,false,false,false,true
Client_582,21,4,0,23,172,47.5,0.22,3.19,0,Mastercard,Debit,,Yes,No,Single,Masters,Unemployed,Rent,0,false,false,false,true,false
Client_583,28,1,2,20,135,5.0,8.26,5.33,0,Visa,Debit,,Yes,No,Single,Masters,Unemployed,Own,0,false,false,true,false,true
Client_584,20,2,31,25,61,46.9,1.74,2.32,0,Visa,Credit,,Yes,No,Married,PhD,Unemployed,Own,0,true,true,true,true,true
Client_585,40,2,0,5,90,37.6,2.36,9.23,0,CIB,Debit,,Yes,No,Divorced,Masters,Self-Employed,Own,1,true,false,false,true,true
Client_586,54,3,22,15,93,9.6,4.03,13.87,0,Mastercard,Credit,,Yes,No,Single,Bachelors,Unemployed,Rent,0,true,false,true,false,false
Client_587,59,2,4,1,80,36.9,0.93,0.7,1,CIB,Credit,,Yes,No,Divorced,Bachelors,Unemployed,Rent,0,true,true,true,false,true
Client_588,57,2,38,29,52,49.0,7.6,6.36,1,Visa,Debit,,Yes,No,Single,PhD,Unemployed,Rent,0,true,false,false,false,true
Client_589,29,4,12,27,56,27.6,4.08,4.27,0,Mastercard,Credit,,No,No,Divorced,PhD,Self-Employed,Rent,0,true,true,false,false,true
Client_590,49,3,9,21,135,14.3,6.18,14.08,0,Visa,Debit,,Yes,No,Divorced,Masters,Self-Employed,Rent,0,false,true,false,true,true
Client_591,60,1,16,2,157,41.1,3.13,13.72,0,Mastercard,Credit,,Yes,No,Single,High School,Employed,Own,0,false,true,false,false,false
Client_592,28,4,35,21,56,19.4,0.43,1.34,0,Visa,Credit,,Yes,No,Married,PhD,Unemployed,Mortgage,0,true,false,false,false,true
Client_593,24,4,2,13,190,18.2,1.24,2.86,1,Mastercard,Credit,,Yes,No,Divorced,High School,Self-Employed,Rent,0,true,false,true,true,true
Client_594,40,3,32,6,146,24.6,1.98,7.08,0,CIB,Credit,,Yes,No,Married,Masters,Employed,Rent,0,true,true,true,false,false
Client_595,50,1,9,6,50,47.4,7.78,8.17,0,Visa,Debit,,Yes,No,Divorced,Bachelors,Self-Employed,Rent,0,true,true,false,true,false
Client_596,61,1,16,27,38,3.8,6.5,12.21,0,CIB,Credit,,Yes,No,Married,Masters,Employed,Rent,0,false,false,false,false,true
Client_597,58,4,29,14,86,48.9,9.07,12.67,0,Mastercard,Credit,,Yes,No,Single,Masters,Self-Employed,Own,0,true,true,true,true,true
Client_598,24,3,15,27,39,33.0,7.22,12.73,0,CIB,Credit,,Yes,Yes,Single,PhD,Self-Employed,Rent,0,true,false,false,true,false
Client_599,63,4,15,2,195,10.1,5.31,6.09,0,CIB,Credit,,Yes,No,Married,Bachelors,Employed,Rent,0,false,false,false,true,false
Client_600,44,1,24,26,84,1.4,5.36,1.87,0,Mastercard,Debit,,Yes,No,Divorced,High School,Employed,Mortgage,0,false,false,false,false,false
Client_601,60,4,28,20,192,25.4,5.82,4.37,1,CIB,Debit,,Yes,No,Divorced,High School,Self-Employed,Rent,0,true,false,true,true,false
Client_602,63,3,3,14,32,30.8,2.86,3.57,0,Mastercard,Debit,,Yes,No,Married,High School,Unemployed,Mortgage,0,false,true,false,true,false
Client_603,43,3,26,15,50,13.0,9.65,8.1,0,Mastercard,Debit,,Yes,No,Divorced,PhD,Unemployed,Rent,0,true,false,true,true,false
Client_604,23,3,19,2,31,30.9,3.93,1.55,0,Visa,Debit,,Yes,No,Single,Bachelors,Self-Employed,Own,0,false,true,false,true,false
Client_605,52,4,38,7,152,48.1,6.68,1.8,0,Visa,Credit,,Yes,No,Single,High School,Self-Employed,Rent,0,true,true,false,false,false
Client_606,43,3,30,25,52,23.7,7.28,11.81,0,Visa,Credit,,Yes,No,Divorced,PhD,Unemployed,Own,0,false,false,true,true,false
Client_607,61,2,6,26,140,42.5,5.84,1.69,0,Mastercard,Credit,,Yes,No,Single,PhD,Unemployed,Mortgage,0,false,false,true,true,false
Client_608,56,3,31,5,99,7.4,7.83,6.68,0,CIB,Credit,,Yes,No,Single,Masters,Unemployed,Rent,0,false,false,true,true,true
Client_609,49,1,22,11,184,8.1,0.88,8.95,0,Visa,Credit,,Yes,No,Divorced,PhD,Employed,Own,0,false,true,false,false,false
Client_610,42,3,14,9,194,30.3,7.56,2.24,0,CIB,Credit,,Yes,No,Married,Masters,Employed,Rent,0,false,true,false,false,true
Client_611,62,1,33,27,30,4.7,7.76,10.88,0,Mastercard,Debit,,Yes,No,Divorced,Bachelors,Employed,Own,0,false,false,false,true,false
Client_612,41,3,26,23,69,4.0,2.15,6.66,0,Visa,Credit,,Yes,No,Married,Masters,Unemployed,Own,0,false,true,false,true,false
Client_613,46,2,31,1,141,4.4,5.95,8.79,0,Visa,Credit,,Yes,No,Married,High School,Unemployed,Own,0,true,false,false,true,false
Client_614,31,3,35,6,119,13.0,4.69,12.0,0,Mastercard,Credit,,Yes,No,Married,Masters,Self-Employed,Rent,0,true,false,false,true,false
Client_615,54,1,2,29,114,43.8,9.34,14.78,1,Mastercard,Debit,,Yes,No,Single,High School,Self-Employed,Mortgage,0,true,true,true,false,false
Client_616,63,1,5,4,99,21.0,0.23,2.62,1,CIB,Debit,,Yes,No,Single,High School,Unemployed,Own,0,false,true,false,false,true
Client_617,35,3,31,28,159,36.0,7.31,8.89,1,CIB,Credit,,Yes,No,Married,PhD,Self-Employed,Rent,0,true,false,false,false,false
Client_618,36,2,24,29,105,42.3,9.05,12.4,0,Mastercard,Credit,,Yes,No,Married,High School,Employed,Own,0,true,false,false,false,true
Client_619,30,1,2,20,45,26.0,9.22,13.97,0,Mastercard,Debit,,Yes,No,Married,Masters,Self-Employed,Rent,0,false,true,true,true,false
Client_620,24,3,13,10,111,8.6,4.23,12.17,0,Visa,Debit,,Yes,No,Married,PhD,Unemployed,Rent,0,false,true,false,true,true
Client_621,51,3,30,29,64,48.4,2.63,3.11,0,CIB,Debit,,Yes,No,Single,Bachelors,Self-Employed,Own,0,true,false,true,true,false
Client_622,54,2,24,20,152,46.4,0.46,11.69,0,Mastercard,Debit,,Yes,No,Married,PhD,Employed,Mortgage,0,false,false,true,false,false
Client_623,28,4,23,8,78,38.1,9.62,13.62,0,Mastercard,Debit,,Yes,No,Divorced,Masters,Unemployed,Rent,0,false,true,false,false,false
Client_624,25,1,32,26,165,36.7,8.66,7.6,0,CIB,Credit,,Yes,Yes,Married,Bachelors,Unemployed,Own,0,true,true,true,true,false
Client_625,50,1,10,21,98,20.5,6.47,14.17,0,CIB,Debit,,Yes,No,Single,Masters,Self-Employed,Mortgage,0,true,false,true,true,true
Client_626,40,3,33,10,136,42.6,5.54,4.5,1,CIB,Debit,,Yes,No,Single,PhD,Employed,Rent,0,true,true,false,false,true
Client_627,43,4,28,22,82,25.2,9.5,2.01,0,CIB,Credit,,Yes,No,Single,Bachelors,Self-Employed,Mortgage,0,true,false,true,false,true
Client_628,27,2,5,6,158,35.0,0.17,3.91,0,CIB,Credit,,Yes,No,Divorced,High School,Self-Employed,Mortgage,0,true,true,true,false,false
Client_629,42,3,29,17,43,15.9,0.23,12.31,0,Visa,Credit,,Yes,No,Married,Masters,Self-Employed,Own,0,false,false,true,true,true
Client_630,37,2,26,28,93,0.8,9.71,13.72,0,CIB,Debit,,Yes,No,Divorced,High School,Unemployed,Mortgage,0,true,false,false,false,false
Client_631,63,1,21,22,99,20.6,1.17,11.6,0,CIB,Debit,,Yes,No,Married,PhD,Self-Employed,Own,0,true,true,false,false,false
Client_632,20,4,26,22,174,32.9,0.58,9.7,0,CIB,Credit,,Yes,No,Divorced,Bachelors,Unemployed,Rent,0,false,true,true,false,true
Client_633,27,3,8,15,144,13.8,9.43,5.6,0,CIB,Credit,,Yes,No,Divorced,Masters,Self-Employed,Own,0,false,false,false,false,true
Client_634,61,2,8,13,73,34.9,2.38,7.54,0,CIB,Credit,,Yes,No,Single,Masters,Self-Employed,Own,0,true,false,false,false,false
Client_635,49,2,39,7,63,12.1,4.83,4.55,0,Mastercard,Debit,,Yes,No,Married,High School,Unemployed,Own,0,false,false,true,true,false
Client_636,50,4,17,10,52,12.5,0.51,8.01,0,Visa,Credit,,Yes,No,Single,PhD,Self-Employed,Rent,0,false,true,false,true,true
Client_637,31,1,14,7,64,25.9,2.99,10.52,0,CIB,Debit,,Yes,No,Single,PhD,Employed,Mortgage,0,false,false,true,false,true
Client_638,25,3,22,13,104,40.0,2.44,5.65,0,CIB,Credit,,Yes,No,Divorced,PhD,Self-Employed,Mortgage,0,false,false,false,true,true
Client_639,22,3,23,18,199,31.7,4.77,14.82,0,Visa,Credit,,Yes,No,Single,Bachelors,Unemployed,Own,0,false,true,true,false,true
Client_640,60,2,25,23,165,36.9,8.32,6.56,0,Visa,Debit,,Yes,No,Single,Masters,Employed,Rent,0,true,true,true,true,true
Client_641,28,2,19,23,33,25.3,4.64,14.61,0,Mastercard,Debit,,Yes,No,Divorced,Bachelors,Employed,Rent,0,false,false,false,false,true
Client_642,64,3,20,21,30,49.6,4.54,0.66,0,Visa,Debit,,Yes,No,Divorced,PhD,Self-Employed,Own,0,true,true,true,false,true
Client_643,51,4,17,5,186,9.4,6.28,8.1,0,Visa,Credit,,Yes,No,Married,Masters,Self-Employed,Own,0,false,false,false,false,false
Client_644,41,1,25,18,95,27.3,9.87,6.66,0,Mastercard,Debit,,Yes,No,Married,Masters,Self-Employed,Mortgage,0,true,false,false,true,false
Client_645,58,4,21,19,93,28.1,2.42,11.91,0,CIB,Debit,,Yes,No,Divorced,Masters,Employed,Mortgage,0,false,true,false,false,false
Client_646,37,2,36,0,50,45.5,6.25,5.72,0,CIB,Debit,,Yes,No,Divorced,Masters,Unemployed,Own,0,false,false,false,false,true
Client_647,42,2,33,17,71,16.2,7.95,4.47,0,Visa,Debit,,Yes,No,Married,High School,Self-Employed,Own,0,false,true,false,false,false
Client_648,57,2,5,22,79,21.3,6.21,3.42,0,CIB,Debit,,Yes,No,Married,PhD,Unemployed,Rent,0,true,true,true,true,false
Client_649,44,3,17,11,137,49.9,1.8,13.91,1,CIB,Credit,,Yes,No,Divorced,High School,Self-Employed,Mortgage,0,true,false,false,false,false
Client_650,48,1,9,8,120,45.8,3.44,4.19,0,Visa,Credit,,Yes,No,Married,Bachelors,Self-Employed,Own,0,false,true,false,true,true
Client_651,44,1,36,26,90,19.3,2.34,12.11,0,Visa,Credit,,Yes,No,Single,Bachelors,Employed,Rent,0,true,true,true,true,true
Client_652,44,1,4,24,113,17.9,3.36,4.88,0,CIB,Credit,,Yes,Yes,Single,PhD,Employed,Mortgage,0,true,false,false,false,true
Client_653,51,3,19,7,170,43.6,1.52,3.67,0,Visa,Credit,,Yes,No,Married,Bachelors,Self-Employed,Own,0,true,true,true,false,true
Client_654,24,3,23,1,116,2.1,1.65,11.01,0,CIB,Debit,,Yes,No,Married,Masters,Self-Employed,Mortgage,0,false,false,false,true,false
Client_655,31,2,36,6,98,6.6,1.48,5.38,0,Mastercard,Debit,,Yes,No,Divorced,Masters,Employed,Rent,0,true,true,false,true,true
Client_656,30,1,20,5,181,13.8,6.83,1.5,0,Mastercard,Credit,,Yes,No,Married,PhD,Unemployed,Own,0,false,false,true,false,true
Client_657,51,3,31,10,112,39.0,9.41,13.53,0,CIB,Debit,,Yes,No,Single,PhD,Self-Employed,Rent,0,true,false,true,true,false
Client_658,40,2,21,7,32,44.5,2.02,14.68,0,Visa,Debit,,Yes,No,Divorced,Masters,Employed,Own,0,false,false,false,false,true
Client_659,52,2,3,24,90,24.3,8.66,10.87,0,CIB,Debit,,Yes,No,Married,High School,Unemployed,Mortgage,0,true,true,false,true,true
Client_660,49,3,10,3,176,36.7,4.69,2.95,0,Visa,Credit,,Yes,No,Divorced,High School,Employed,Own,0,true,false,false,false,false
Client_661,41,3,17,28,130,46.0,8.93,3.2,0,Mastercard,Debit,,Yes,No,Divorced,PhD,Unemployed,Own,0,false,true,false,false,false
Client_662,53,4,18,24,179,24.6,5.65,5.1,0,Mastercard,Credit,,Yes,No,Divorced,Masters,Unemployed,Rent,0,false,true,true,false,true
Client_663,56,1,32,25,189,36.9,2.61,0.36,0,Visa,Credit,,Yes,No,Married,PhD,Unemployed,Mortgage,0,false,true,true,true,true
Client_664,38,3,21,25,31,29.3,3.23,9.06,0,Visa,Debit,,Yes,No,Married,PhD,Employed,Rent,0,true,false,true,true,false
Client_665,25,2,5,24,169,34.9,0.0,11.61,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Unemployed,Mortgage,0,true,true,true,true,false
Client_666,63,3,5,5,110,19.6,4.79,13.74,0,Visa,Credit,,No,No,Married,PhD,Self-Employed,Mortgage,0,false,false,false,false,false
Client_667,60,2,24,24,53,16.3,6.19,5.93,0,Mastercard,Debit,,Yes,No,Married,High School,Unemployed,Mortgage,0,false,false,true,false,true
Client_668,29,4,14,22,116,24.5,8.42,5.64,0,CIB,Credit,,Yes,No,Single,Masters,Employed,Mortgage,0,true,true,true,false,false
Client_669,57,2,33,14,139,42.9,5.23,14.87,0,Visa,Debit,,No,No,Single,PhD,Self-Employed,Rent,0,false,false,false,false,false
Client_670,34,2,26,28,127,39.2,3.18,11.71,0,Visa,Credit,,Yes,No,Single,Masters,Unemployed,Own,0,true,false,true,false,false
Client_671,39,2,1,13,197,9.0,8.86,5.62,0,Visa,Credit,,Yes,No,Married,High School,Employed,Mortgage,0,true,true,true,true,false
Client_672,33,4,9,0,198,21.5,7.43,4.66,0,Visa,Credit,,Yes,Yes,Single,High School,Self-Employed,Mortgage,0,false,true,false,false,true
Client_673,26,1,39,0,148,29.0,2.11,0.07,0,Mastercard,Credit,,Yes,No,Married,High School,Unemployed,Own,0,true,true,false,false,true
Client_674,47,4,11,3,54,13.3,3.37,14.18,0,Visa,Debit,,Yes,No,Married,PhD,Self-Employed,Own,0,true,true,true,true,false
Client_675,20,3,9,8,84,31.2,6.13,8.21,0,Visa,Debit,,Yes,No,Single,Masters,Self-Employed,Rent,0,false,true,true,false,false
Client_676,23,4,6,21,108,35.9,9.32,7.15,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Unemployed,Mortgage,0,false,true,true,false,false
Client_677,28,3,24,7,149,29.8,9.69,14.66,0,Mastercard,Credit,,Yes,No,Divorced,Bachelors,Unemployed,Rent,0,false,false,true,true,true
Client_678,58,3,17,2,46,14.2,8.9,3.51,0,Visa,Credit,,Yes,No,Divorced,PhD,Self-Employed,Mortgage,0,true,true,false,false,true
Client_679,49,4,30,10,32,31.9,7.28,4.73,0,Mastercard,Credit,,Yes,No,Married,PhD,Unemployed,Rent,0,false,false,false,false,true
Client_680,47,3,35,21,190,8.0,1.47,5.09,0,Mastercard,Credit,,Yes,Yes,Divorced,High School,Unemployed,Own,0,false,false,true,true,false
Client_681,53,1,35,1,136,11.8,1.99,2.9,0,CIB,Credit,,Yes,No,Divorced,Masters,Unemployed,Rent,0,false,false,false,false,true
Client_682,37,4,21,2,42,38.1,2.89,6.49,0,CIB,Debit,,Yes,No,Single,High School,Employed,Mortgage,0,true,true,false,false,false
Client_683,38,1,35,10,143,27.1,2.95,14.88,0,Visa,Credit,,Yes,No,Single,Bachelors,Unemployed,Mortgage,0,true,false,true,true,false
Client_684,30,3,6,6,77,46.6,9.77,14.02,0,Mastercard,Debit,,Yes,No,Married,Masters,Self-Employed,Mortgage,0,false,true,false,true,true
Client_685,22,3,27,23,32,7.6,5.67,11.49,1,CIB,Debit,,Yes,No,Single,High School,Self-Employed,Rent,0,true,false,true,true,true
Client_686,48,4,11,15,189,19.8,6.25,0.62,0,Visa,Credit,,Yes,No,Single,Bachelors,Self-Employed,Rent,0,false,false,false,false,false
Client_687,42,1,35,25,173,17.3,8.04,14.78,0,Mastercard,Credit,,Yes,No,Single,PhD,Unemployed,Mortgage,0,true,false,true,false,false
Client_688,38,4,23,26,50,3.4,6.51,10.41,0,CIB,Credit,,Yes,No,Divorced,High School,Unemployed,Own,0,true,true,true,false,false
Client_689,61,2,28,28,77,6.9,8.41,4.98,0,Visa,Credit,,Yes,Yes,Single,Masters,Self-Employed,Own,0,true,true,true,true,true
Client_690,30,2,23,27,107,26.0,4.5,0.49,0,CIB,Credit,,Yes,No,Divorced,PhD,Unemployed,Mortgage,0,true,false,true,true,false
Client_691,25,4,15,8,78,18.5,3.26,5.24,0,Visa,Credit,,Yes,No,Single,Bachelors,Employed,Rent,0,false,true,true,false,false
Client_692,59,2,12,4,142,19.8,1.88,6.03,0,Mastercard,Debit,,Yes,No,Single,PhD,Unemployed,Mortgage,0,false,false,false,false,true
Client_693,45,4,29,23,190,27.2,5.7,4.76,0,Visa,Credit,,Yes,Yes,Single,PhD,Unemployed,Own,0,true,false,false,true,true
Client_694,45,1,34,27,120,5.1,3.89,14.03,0,Visa,Debit,,Yes,No,Single,High School,Self-Employed,Own,0,true,false,false,true,false
Client_695,41,3,33,14,70,47.5,3.54,13.63,0,Visa,Credit,,Yes,No,Single,Bachelors,Self-Employed,Own,0,true,true,false,false,false
Client_696,42,4,23,4,43,29.3,4.11,1.41,0,Visa,Debit,,Yes,No,Divorced,PhD,Unemployed,Own,0,false,true,false,false,true
Client_697,57,1,31,11,146,13.5,9.65,6.19,0,Visa,Debit,,Yes,No,Single,High School,Employed,Mortgage,0,true,false,true,true,false
Client_698,46,3,23,27,148,6.2,4.96,14.86,0,Mastercard,Debit,,Yes,No,Single,Masters,Unemployed,Own,0,true,false,true,true,false
Client_699,47,2,9,19,59,22.5,8.81,10.72,1,Visa,Credit,,Yes,No,Married,Masters,Self-Employed,Rent,0,true,false,false,true,true
Client_700,44,2,17,2,102,23.1,2.7,9.34,1,Visa,Debit,,Yes,No,Divorced,Masters,Employed,Own,0,false,true,true,false,false
Client_701,52,1,18,7,140,25.5,7.38,1.51,1,CIB,Credit,,Yes,No,Single,PhD,Self-Employed,Rent,0,false,true,true,true,false
Client_702,46,3,4,21,176,5.0,2.01,1.56,0,CIB,Debit,,Yes,No,Single,Masters,Employed,Own,0,true,false,false,false,true
Client_703,64,1,20,21,107,6.3,5.96,3.01,0,CIB,Debit,,Yes,No,Married,High School,Self-Employed,Rent,0,true,false,false,false,false
Client_704,26,4,37,11,52,31.5,4.64,2.48,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Self-Employed,Mortgage,0,false,true,true,true,false
Client_705,20,1,3,9,103,28.2,1.07,1.2,0,Mastercard,Debit,,Yes,No,Divorced,Bachelors,Employed,Mortgage,0,false,true,true,false,true
Client_706,59,4,38,24,150,43.3,4.77,13.98,0,CIB,Credit,,Yes,No,Divorced,Bachelors,Employed,Mortgage,0,false,true,true,true,false
Client_707,32,2,30,4,67,13.3,2.15,7.04,0,Mastercard,Credit,,Yes,No,Married,Bachelors,Unemployed,Rent,0,false,true,true,false,true
Client_708,51,3,12,16,90,38.0,7.43,2.55,0,Mastercard,Credit,,Yes,No,Divorced,Bachelors,Employed,Own,1,true,true,false,false,false
Client_709,33,3,23,4,35,26.3,7.52,0.57,0,CIB,Debit,,No,No,Divorced,PhD,Unemployed,Own,0,false,true,true,false,false
Client_710,56,4,27,3,59,14.2,0.75,6.74,0,Visa,Debit,,Yes,Yes,Married,High School,Employed,Own,1,false,false,true,false,true
Client_711,59,1,20,20,199,5.9,5.43,11.24,0,CIB,Credit,,Yes,No,Married,Masters,Self-Employed,Own,0,true,false,false,false,true
Client_712,52,1,24,5,122,41.3,2.64,9.35,0,CIB,Credit,,Yes,No,Married,Bachelors,Self-Employed,Own,0,false,true,true,true,true
Client_713,62,3,16,13,131,17.2,3.23,2.71,0,Visa,Debit,,Yes,No,Single,High School,Unemployed,Own,0,true,false,true,true,false
Client_714,59,4,4,12,126,9.2,1.22,4.34,0,Visa,Debit,,Yes,No,Married,Masters,Employed,Rent,0,false,false,true,true,false
Client_715,56,1,15,16,37,1.3,5.97,1.12,0,Mastercard,Credit,,Yes,No,Divorced,Masters,Unemployed,Mortgage,0,true,false,false,false,false
Client_716,28,3,27,18,103,9.6,8.14,8.45,1,CIB,Credit,,Yes,No,Single,PhD,Employed,Rent,0,false,true,true,false,false
Client_717,30,2,25,27,67,41.8,7.89,3.23,1,CIB,Credit,,Yes,No,Single,High School,Employed,Mortgage,0,false,true,false,false,false
Client_718,32,3,11,18,168,11.7,8.83,10.58,0,Visa,Credit,,Yes,No,Single,Masters,Employed,Own,0,false,true,true,true,false
Client_719,61,2,0,13,105,3.6,7.56,13.01,0,Mastercard,Debit,,Yes,No,Single,PhD,Unemployed,Own,0,true,false,false,false,true
Client_720,36,4,13,17,126,20.2,4.13,3.29,0,CIB,Debit,,Yes,No,Divorced,High School,Employed,Rent,0,false,true,true,true,false
Client_721,39,4,21,6,31,27.0,8.22,7.73,0,CIB,Debit,,Yes,No,Divorced,High School,Unemployed,Rent,0,true,true,false,false,false
Client_722,35,3,0,22,178,18.3,7.55,1.45,0,Mastercard,Debit,,Yes,No,Single,PhD,Employed,Rent,0,false,true,false,true,false
Client_723,27,2,16,3,134,3.2,9.46,0.19,0,CIB,Credit,,Yes,No,Married,High School,Unemployed,Own,0,true,true,false,true,false
Client_724,26,2,8,25,39,21.0,2.29,5.93,0,Mastercard,Credit,,Yes,No,Single,High School,Unemployed,Mortgage,0,true,true,true,true,true
Client_725,53,1,35,23,61,1.5,8.77,7.65,0,Mastercard,Debit,,Yes,No,Single,Masters,Self-Employed,Rent,0,true,false,false,true,false
Client_726,53,2,5,20,102,24.0,1.51,8.35,0,CIB,Credit,,Yes,No,Divorced,Bachelors,Self-Employed,Mortgage,0,false,true,true,false,false
Client_727,24,3,20,4,138,30.1,3.95,7.17,0,CIB,Credit,,Yes,No,Married,High School,Self-Employed,Own,0,false,true,true,false,true
Client_728,46,1,26,18,40,31.0,9.84,0.46,0,Mastercard,Credit,,Yes,No,Divorced,Masters,Employed,Rent,0,false,true,false,true,false
Client_729,64,1,6,20,52,37.0,2.09,1.33,1,Visa,Debit,,Yes,No,Single,High School,Self-Employed,Mortgage,0,false,false,false,false,true
Client_730,47,4,37,1,189,28.6,2.24,2.27,0,Mastercard,Credit,,Yes,No,Married,High School,Employed,Rent,0,true,false,false,true,true
Client_731,24,3,32,3,180,7.1,8.94,6.48,0,CIB,Credit,,Yes,No,Single,PhD,Employed,Mortgage,0,true,false,false,true,true
Client_732,36,2,10,7,86,5.8,4.21,12.84,0,Visa,Credit,,Yes,No,Married,PhD,Self-Employed,Mortgage,0,true,false,true,true,true
Client_733,41,3,27,29,128,1.1,0.73,12.49,0,Mastercard,Debit,,Yes,No,Married,PhD,Self-Employed,Mortgage,0,false,false,true,true,true
Client_734,35,2,16,5,41,0.9,8.69,2.58,0,Mastercard,Debit,,Yes,No,Single,High School,Employed,Own,0,true,true,false,true,true
Client_735,31,3,29,4,106,28.8,6.7,0.95,0,Mastercard,Debit,,Yes,No,Married,Masters,Self-Employed,Mortgage,0,false,false,false,false,true
Client_736,51,3,8,17,47,2.7,2.09,13.66,0,Mastercard,Debit,,Yes,No,Married,Bachelors,Unemployed,Rent,0,true,false,true,true,false
Client_737,31,4,34,12,62,23.3,1.49,12.01,1,Visa,Credit,,Yes,No,Divorced,Bachelors,Employed,Rent,0,false,false,true,false,true
Client_738,32,3,31,15,127,18.8,8.13,0.52,1,Mastercard,Debit,,Yes,No,Single,Masters,Unemployed,Own,0,false,false,false,true,true
Client_739,35,3,35,11,75,34.8,0.92,3.82,0,Visa,Debit,,Yes,No,Single,PhD,Self-Employed,Mortgage,0,false,true,false,true,true
